Name,Id,Artists,Artists_Id,Release,Duration,Genre,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valeance,Tempo
The Bomb (These Sounds Fall Into My Mind),2Biy0tRkZTGxGH8axDwnqP,['The Bucketheads'],['1yjuFciXmV3NaPCzwwHclC'],3/3/95,202934,90s dance,0.782,0.874,5,-3.57,0.0384,0.0027,0.343,0.0766,0.872,125.917
Hear The Drummer (Get Wicked) - Radio Edit,1tD5V1p3KJJbSeHAsL1YyT,['Chad Jackson'],['1mxVYHIBmGP50oNis3kn8F'],5/23/90,224067,90s dance,0.672,0.956,10,-8.203,0.0727,0.00206,0.0469,0.0436,0.652,108.3
BRAZIL,6sgy0DZERnmvpX13hNuO1W,"['DECAP', 'DJ Damianito']","['0YNQuoFHti0UjsFm94aaXL', '1BsgjITYfkfuSNdGJhj5Rh']",8/31/18,125270,electronic trap,0.928,0.629,7,-4.916,0.0836,0.000842,0.0358,0.487,0.347,118.031
Rewind,3gOMfJGCFg2g6mwiaH06GT,"['Louis Futon', 'Armani White', 'Ashe']","['79ffq2PHS5TDmgnHhAyudW', '2qAwMsiIjTzlmfAkXKvhVA', '6P5NO5hzJbuOqSdyPB7SJM']",2/22/19,203500,electronic trap,0.691,0.665,0,-5.339,0.0829,0.207,0,0.133,0.532,96.142
Only Be Me,6WXZyYSwlXS5qXISwsKYXE,['DROELOE'],['0u18Cq5stIQLUoIaULzDmA'],2/1/19,208286,electronic trap,0.7,0.581,1,-8.493,0.0779,0.118,0.00196,0.135,0.165,140.019
Vivid,4jnKKSidsD6llLQhauro0N,['sumthin sumthin'],['2a8ez0A2owcYhFki9860sm'],5/13/19,209299,electronic trap,0.833,0.364,1,-7.515,0.14,0.0403,0.567,0.313,0.0938,106.778
Unspoken,6WcSm79HcRk5Twgv7G4wFM,"['Daktyl', 'MOONZz']","['2YrfEkWJvn1wue6JqekigJ', '7cTaYwNT1P49mASgKULKab']",10/23/20,204082,electronic trap,0.383,0.731,1,-6.703,0.126,0.755,0.343,0.125,0.225,106.105
Good 4 Me,62gZS4H4ujfLXUSnr5aA85,['Vindata'],['1Vxf1UfzcxqzqItoOA0DDT'],6/4/21,204632,electronic trap,0.753,0.806,10,-3.021,0.0403,0.0591,0.332,0.104,0.741,94.991
Duo,0KbMjhlUH1xUGDgeIQzLsn,['Sam Gellaitry'],['07UJz804RJxqNvxFXC3h9H'],4/15/21,126701,electronic trap,0.805,0.7,10,-3.064,0.155,0.0547,0,0.04,0.832,127.034
Always Afternoon,6GMaQmdpwGolGyuW6ZJ9X9,"['Medasin', 'Kathleen']","['62vbsDRAq0qHdezaCOzB0T', '6UqUYZ8pMGiYhuyIcsH61y']",5/10/19,183227,electronic trap,0.598,0.357,3,-12.104,0.0492,0.869,0.0957,0.27,0.168,75.017
Old Beat,4Y3pFcQT3tNHovVgRPnFob,['Mr. Carmack'],['4OHaWpWPKDcZgOOUn9elFn'],4/15/14,161893,electronic trap,0.78,0.228,5,-8.058,0.114,0.571,0.813,0.153,0.271,166.109
Wild,0UapLurjls7TjbtsX5QW7l,['Duskus'],['59MDSNIYoOY0WRYuodzJPD'],7/24/20,294827,electronic trap,0.712,0.417,4,-6.084,0.0442,0.702,0.00457,0.0874,0.382,130.334
Let's Go Walk,5PNRrsoailYvZDIHSnFiaC,['Bronze Whale'],['448VwSmqc6SpRDqK5WYXIt'],2/25/20,202000,electronic trap,0.696,0.605,10,-5.524,0.145,0.662,0.000707,0.105,0.116,89.965
The Lonely Ones - Great Dane Remix,4fwVcL7ukqSB6IvF8la7uj,"['Great Dane', 'Katya Grasso']","['6AKWjx5wmOI3bCeLrxFjgv', '69fwaNWyqrHUqESQ8cpHt3']",8/14/20,240984,electronic trap,0.583,0.568,1,-12.741,0.2,0.329,0.497,0.0914,0.346,92.001
Grateful,0b4FAp9BjRoh9MmCs3TI0D,['Laxcity'],['4YUBqnGDhH4JphZIhi9cdB'],1/29/21,238333,electronic trap,0.721,0.876,1,-4.239,0.0905,0.494,0.289,0.452,0.55,144.058
Cleopatra,6oLq9cWvEc08wo7V5DpjVl,['GEOTHEORY'],['3iIFBDnPEFpR6PCF0Tuh6w'],2/9/18,221168,electronic trap,0.661,0.485,6,-13.897,0.0447,0.0683,0.418,0.378,0.0432,140.017
Wicked Winds,5wzjJvNV4DpDtT53KapSLH,['Mazde'],['60ELFqAhwT7jwRKJV6Rgfx'],1/23/17,232414,electronic trap,0.686,0.634,0,-6.856,0.0369,0.228,0.0667,0.134,0.234,98.001
Clouds,74afSXinmO8d7hyopaoAbi,['IHF'],['34P1IGH1mIqdaVkfRuTebV'],1/1/14,252587,electronic trap,0.652,0.409,9,-12.768,0.0466,0.393,0.912,0.104,0.078,100.042
Hard To Say Goodbye (feat. Chloe Angelides),0PjDVyVAkT8vfWD0pVmpPx,"['Ekali', 'ILLENIUM', 'Chloe Angelides']","['0Y0QSi6lz1bPik5Ffjr8sd', '45eNHdiiabvmbp4erw26rg', '79A4RmgwxYGIDkqQDUHLXK']",1/24/20,197100,electronic trap,0.546,0.764,5,-4.641,0.053,0.0803,8.84E-06,0.0971,0.355,152.994
"For Aisha (Featured in ""The Sky Is Pink"")",6rfahvufEQDIVTHJIU2QQB,"['MEMBA', 'EVAN GIIA', 'Nooran Sisters']","['7nJNuftnqwrFGFs3ZRRe0u', '0D6BtvIkN3P9GHTa8KR24t', '2gFFvbbdzYzzWltI2HkZEV']",10/11/19,357931,electronic trap,0.568,0.622,4,-6.548,0.109,0.063,0.0018,0.56,0.109,76.984
Waited 4 U - ODESZA Remix,3ddxZzCKZpTObDygewlwXB,"['Slow Magic', 'ODESZA']","['3htNAy3vYWWYV8RZFeyRMT', '21mKp7DqtSNHhCAU2ugvUw']",11/12/14,286222,electronic trap,0.605,0.67,6,-6.397,0.0481,0.077,0,0.0593,0.272,135.049
Leave Me Low,1fhFDn9W8ehz6rqomxDUW4,"['Devault', 'Griff Clawson']","['1VBAKMui4zm5MnBWNn3NbL', '3dIbvdQQd3HXfQcRjR6lb7']",7/22/20,178560,electronic trap,0.733,0.411,10,-11.507,0.0407,0.54,0.00169,0.182,0.359,125.03
Glide,0VQCjhRnEM2EYYO0zlp34H,"['Hoodboi', 'Tkay Maidza']","['1521R3ksLyQyFeqdtaSZUZ', '1kMPdZQVdUhMDKDWOJM5iK']",5/22/18,233739,electronic trap,0.734,0.559,8,-8.578,0.114,0.182,0,0.0693,0.263,114.95
4:38am (feat. Barrie),778rI4lJeJKKy34mAeq4KA,"['ford.', 'Barrie']","['7ItbAZITSFxSy5LJChXe18', '1pHO6SCEw9tuRx0IVMFL0g']",10/16/20,226657,electronic trap,0.761,0.338,9,-11.29,0.0483,0.841,0.0296,0.109,0.359,125.082
Running Away,5HbTUbKSPeNh75aKSW66OF,"['Taska Black', 'DROELOE', 'CUT_']","['3XFcu2NnGWceLNdxRCfYH3', '0u18Cq5stIQLUoIaULzDmA', '7HPVAGjCVDzP7xcNrkwgxL']",12/8/17,185813,electronic trap,0.51,0.812,2,-5.782,0.0744,0.0233,0.133,0.166,0.151,159.885
where r u,6OiOs0sxOk3vxuEjFBwAhn,['Kill Paris'],['6BNaPZdAIZAJnbgJRiZz2w'],5/2/17,194579,electronic trap,0.637,0.526,7,-8.86,0.0677,0.0336,0.424,0.148,0.156,106.998
Moon,2n4fFBAwuD2E8pPgIRI3LD,['Kamandi'],['4pSowxoZVdsKUyTkhU9ebC'],2/7/20,125936,electronic trap,0.392,0.269,6,-11.049,0.288,0.579,0.172,0.136,0.263,183.292
golden youth,0Ey8buiWgtBQjb7ypaACKN,['Tails'],['007nYTXRhZJUZGH7ct5Y3v'],5/8/21,212800,electronic trap,0.591,0.658,2,-5.464,0.0395,0.27,0.803,0.19,0.346,149.94
High You Are (Branchez Remix),4YIoQqE50AdyG4BQafCi3u,"['What So Not', 'Branchez']","['4AA8eXtzqh5ykxtafLaPOi', '4T5kpUiQUVJhuf9YT28qlf']",10/25/13,213340,electronic trap,0.691,0.856,10,-5.614,0.0407,0.0614,0.119,0.034,0.414,136.98
Waiting for You,1AIy6p5aD4lfvuy4SDWhJR,['cln'],['57JUsZcuNTR0ocGCfrnse1'],9/11/19,239427,electronic trap,0.747,0.337,7,-9.693,0.0347,0.242,0.00166,0.189,0.437,89.981
the rough,3lFzYX8tiSgRfdN6kKkoSA,['Oshi'],['4mAhA39Nr2uEIbQoC3yxOs'],10/9/20,134769,electronic trap,0.526,0.439,11,-9.044,0.175,0.596,8.63E-06,0.174,0.494,115.683
In Your Head - RL Grime Edit,0uFnnurkT6KwgzfQ6KAvSi,"['G Jones', 'RL Grime']","['0gXx2aQ2mfovDfqCw10MQC', '5eIbEEQnDM8yuDVB0bimSP']",6/28/19,178400,electronic trap,0.46,0.994,11,-3.735,0.346,0.00245,0.00605,0.222,0.0734,149.953
Pier 69,0ie7omtYpFvhxny3AIn1iZ,['Village'],['6D96m0U03CqX1KdjAwZjm6'],6/28/19,182400,electronic trap,0.816,0.442,9,-8.171,0.0618,0.0613,0.271,0.107,0.642,150.011
Avenue,5Mx5baNFhw9Vwsy2e1dIgk,['Zes'],['71xwQBpvIGWm4oo7Cx5jli'],7/2/20,178750,electronic trap,0.609,0.453,1,-14.654,0.0329,0.678,0.0548,0.201,0.446,108.991
Red Lotus,55JG3kmU2UvnRwj4Cqhbg0,"['Gravez', 'Oshi']","['5ro9DH23SS1J5XvowRWKuK', '4mAhA39Nr2uEIbQoC3yxOs']",11/17/15,235389,electronic trap,0.56,0.685,1,-10.451,0.124,0.000145,0.798,0.103,0.157,179.885
Mercy Falls,6oSxm8jKgVbrlKo4Ktd1qr,['CharlestheFirst'],['2FTj5ijy8lP59d2V9dHR6I'],8/31/17,193500,electronic trap,0.856,0.261,8,-10.639,0.117,0.305,0.344,0.0872,0.189,80.002
3 Words (feat. Leven Kali),5ASFUThyl5kDNMGW43jUOY,"['High Klassified', 'Leven Kali']","['4V5f0tr4dGBGUvW5HsR22O', '5YZ5AExR68U3ZblH6HcO6B']",3/26/21,200000,electronic trap,0.776,0.701,6,-8.947,0.0433,0.0331,0.0237,0.146,0.614,130.643
Between Us - Direct Remix,4TjQf25UgJ7fFsAfQjCMHy,"['Elènne', 'Mothica', 'Direct']","['5bv2uGb0NPkGoYRa5m82Wv', '1JhiIIXT9DWqEU3BYFZwGA', '5eOyDcFvvdc7D7BD6gCdsi']",10/13/17,225703,electronic trap,0.536,0.381,8,-13.072,0.0602,0.478,0.202,0.103,0.0379,132.119
Burn,2ejYIN0aROGGouYo3SIxtt,"['Hex Cougar', 'Pauline Herr']","['0AlNB0yIoyxdKloLmK9AOR', '66VgJGpaRMwrNaS2MPqIDf']",1/24/20,244400,electronic trap,0.579,0.666,7,-12.629,0.057,0.0288,0.00952,0.109,0.315,75.017
Orange,6cHgKzR8TImJbTmIJxt9mC,"['Ivy Lab', 'Two Fingers']","['3VXCvo9Sr0hbZ4mk6VOKBs', '2AminfyJLRagEeHO6H6bCS']",6/28/19,235840,electronic trap,0.628,0.872,7,-9.143,0.087,0.003,0.946,0.124,0.52,173.02
Found You,05IyD7K9Q4lgu8W4Xfi9Lx,"['Kasbo', 'Chelsea Cutler']","['1ikID9RZZMvkuBGDWrqajq', '5JMLG56F1X5mFmWNmS0iAp']",4/4/17,196010,electronic trap,0.478,0.634,0,-6.092,0.0728,0.395,0.00889,0.599,0.121,180.185
Fever Dream,7nBFYnnuzZdqc6FN0elfl6,"['capshun', 'Jon Casey']","['1iHaJ84BqipzAefeXNAsdL', '5ttBnysifryX99bjzeFPGr']",6/9/21,224000,electronic trap,0.598,0.74,4,-7.895,0.086,0.0223,0.0348,0.344,0.176,149.949
Marijuana,63PEsIWyy3QgiPy4u5I9pG,['Chrome Sparks'],['2pTCZ9C1fXdaVlv6d5EIXM'],8/29/13,181149,electronic trap,0.697,0.655,1,-9.781,0.15,0.0626,0.774,0.353,0.415,86.969
Drugs,72xIujC3tU6EVP1aUNyBnH,['OBESØN'],['0eu5ptO2xQT6A8p6FBWJ6C'],8/15/16,241345,electronic trap,0.653,0.628,2,-8.068,0.0368,0.164,0.876,0.324,0.148,92.021
Shade of,4naqpH43qsh70sJRs4l7fd,"['HWLS', 'Trapo']","['4ODo634wVqDxqgVSlXE2LO', '1ajTetyk95Ba8KUEYn7PT4']",5/31/19,168000,electronic trap,0.653,0.685,9,-8.173,0.138,0.0758,1.07E-06,0.12,0.518,139.974
Shine,76FR3MBARic3eh86RQjubB,['Whereisalex'],['5hMpjfYzeUt7BGGEo3YyPT'],2/12/21,225882,electronic trap,0.467,0.621,6,-4.42,0.0905,0.314,0.232,0.0809,0.28,169.746
come thru,18UxAesfhwKShCjRno724O,['ilo ilo'],['0rSZHzeyKxdfnQLoTIbq6U'],6/14/19,195862,electronic trap,0.578,0.671,1,-6.368,0.0423,0.315,0.000557,0.0977,0.461,86.985
"Play (""Shut Up!"")",05gotFlwHxuX9amKp3Yc5S,['TEK.LUN'],['3CE8Ux0j4kdaWpqCssKnVA'],6/4/16,148793,electronic trap,0.618,0.419,7,-8.861,0.0535,0.308,0.265,0.279,0.118,111.985
Move That,4wVp06jWsnHLmdcLb7RxQo,['Headphone Activist'],['6kN7AbeUV4yRewiVUToouk'],2/6/19,147697,electronic trap,0.7,0.69,8,-12.594,0.0465,0.568,0.88,0.0928,0.195,129.978
Maybes - RAC Mix,2QbTsEUF97LixvDbyKUdCj,"['Giraffage', 'Japanese Breakfast', 'RAC']","['4kubsO16bEfCADaVUyoYb6', '7MoIc5s9KXolCBH1fy9kkw', '4AGwPDdh1y8hochNzHy5HC']",12/5/17,234971,electronic trap,0.569,0.791,6,-6.757,0.0355,0.143,0.655,0.109,0.298,139.78
"Everyday, Everyday",74Q7M6iLY8PGGeC2L2RtW8,"['Manila Killa', 'Nevve']","['4EukMPjtYsdi87lkU1hIxN', '3RTklnRcfHgkQJwFpgOq3t']",1/26/18,219497,electronic trap,0.327,0.698,1,-5.136,0.0428,0.0254,0,0.0849,0.256,92.289
Weightless,3Bi5Rw7VoxyfXPBDGQKObV,"['smle', 'Nick Smith']","['1JV42BPeocUJ0EyQh8ug6V', '5W5JelsLmCytPXmzN5w8fc']",10/27/20,178667,electronic trap,0.376,0.545,8,-8.35,0.217,0.0869,0,0.172,0.422,89.228
SWIM,2aT8QoKvwvhgx9PURO4DEP,['Mild Minds'],['3Ka3k9K2WStR52UJVtbJZW'],3/13/20,277682,electronic trap,0.776,0.572,10,-8.933,0.0644,0.378,0.641,0.085,0.727,110.001
Never Too Far,3O0lXDm43BahLkDjxFUSna,['Sorrow'],['3PHeRud25vIfvIChlwBMlC'],1/19/15,313804,electronic trap,0.488,0.465,8,-12.569,0.0377,0.00831,0.0796,0.086,0.0885,134.855
Relapse,4we7ijfoe0fLbxG3zpJkaX,"['DrewsThatDude', 'PYRMDPLAZA']","['36UnfzYd835ufc9ajoT9Kk', '7zYtmHNk7UfzvCWOHPdl6x']",4/8/16,175000,electronic trap,0.613,0.489,1,-8.165,0.031,0.133,0.851,0.231,0.155,88.469
We Ride,20YBCVHogaaNZKB2JmMlsl,['Grey Killer'],['7D8eeQLyAJQnmyoQ74MJnb'],11/26/20,278000,electronic trap,0.935,0.691,8,-5.286,0.0565,0.0494,0.649,0.11,0.753,120.013
Koto,7pheKiMA7iqlIVRTbUEOCm,['CloZee'],['1496XxkytEk26FUJLfpVZr'],6/1/15,250125,electronic trap,0.758,0.828,2,-3.323,0.0272,0.0857,0.885,0.151,0.116,99.976
High Like This (feat. Reo Cragun),1HF9IpKHAqYgU4Kl1HseaS,"['QUIET BISON', 'Reo Cragun']","['5PmmaiHnrygDvhj3kaPT0f', '08v1r0jqDyvSo2LtSqHxcy']",10/2/20,153503,electronic trap,0.578,0.517,1,-6.546,0.0955,0.0472,0.000633,0.358,0.16,85.861
Empire (with LMC),2BVo7W60QcDAEv6BnlJEAh,"['Wayvee', 'LMC']","['1oX7kWDlraFgbDTrMuwbJb', '73xAkxZ3NDbTBri0qmlgPd']",1/1/16,185966,electronic trap,0.695,0.451,8,-11.345,0.039,0.0343,0.0948,0.0797,0.198,139.984
Easy,5NOh0KTu5VNFUyRRaOjfDH,"['Autograf', 'Papa Ya']","['0FVj4JuzTyudaXAwfqDQ20', '0JpuGd5LWwUn9fHGj8zCTI']",10/23/20,165363,electronic trap,0.893,0.796,7,-3.148,0.0818,0.00502,3.84E-05,0.0934,0.801,125.028
OffOffOff,3AVNB30mtHHwv65G0Dqpt6,['Autolaser'],['45sqz0r32KGuaur2QMd9iS'],10/21/16,227368,electronic trap,0.638,0.717,7,-7.823,0.0847,0.17,0.0716,0.155,0.148,95.076
Harlem Shake,01XFgRZfZI7oBagNf1Loml,['Baauer'],['25fqWEebq6PoiGQIHIrdtv'],2/12/13,196664,electronic trap,0.452,0.794,0,-5.151,0.0483,0.0111,0.00182,0.416,0.282,137.825
Blame (Tim Gunter Remix),4wzHOPBchA7Ab5wOmBHkiO,"['graves', 'Tim Gunter', 'LocateEmilio']","['4E69riquObrTmBTVuF1b7B', '0FIENxWAWlIBKgjGOoktIo', '4AGZVmwi9IwFZ6y6TlMqLt']",11/17/17,193714,electronic trap,0.566,0.761,10,-3.796,0.0522,0.116,0.0294,0.112,0.353,140.004
Why Do I Try,2Ic3ZpvOSXUsmXcIrFpwz4,"['Gill Chang', 'Danni Carra']","['7p24N1hqcZaGRNmaYMCTjx', '1y2nMsmj0osjLiXHri15M1']",2/14/20,187418,electronic trap,0.713,0.867,5,-1.237,0.0313,0.582,8.38E-05,0.116,0.792,130.009
Dum Dee Dum (Jikay Remix),4DhPiE7UXmkmlmiu34yMC0,"['Keys N Krates', 'JiKay']","['6c1pBXHYjFcGQQNO5MMsdd', '5ZciodrGuWZAkGIXHzTiQP']",10/28/16,182387,electronic trap,0.781,0.854,11,-7.411,0.311,0.0159,0.0493,0.15,0.493,100.043
Tuesday,5MLnzwz7QyIhZaphlpfMZX,"['Tennyson', 'Mr. Carmack']","['3Nb8N20WChM0swo5qWTvm8', '4OHaWpWPKDcZgOOUn9elFn']",2/14/17,225742,electronic trap,0.85,0.555,7,-9.903,0.37,0.102,0.137,0.101,0.465,127.912
Lost & In Love (with The Griswolds),4NygofUM6dOKStHFHZQdtb,"['Vincent', 'The Griswolds']","['7ymczLNmjz6AVMGApVNWbB', '3nUbzTTtP2w4HqvT5y5vkV']",11/15/19,189103,electronic trap,0.664,0.87,2,-3.651,0.0605,0.0661,0,0.305,0.579,126.036
q-edits #2,6ElbkbNVfWwFTZWd5x64bR,['Tsuruda'],['7CCrWKLbAto1EXI2eoG9Vu'],1/29/21,141350,electronic trap,0.795,0.703,1,-4.599,0.233,0.216,0.00232,0.115,0.348,81.645
Float (feat. Zion I),3KVp3xFBemY9Z4O7vYNfuf,"['Minnesota', 'Zion I']","['4XIIdT0K7u7d1Tz5Vfx0JG', '3LLs28LJVlXAjWc8UDkcQZ']",11/23/12,251089,electronic trap,0.655,0.869,1,-4.348,0.0798,0.129,0,0.534,0.733,87.089
I Love You.,3TmTEN2zy0cyYMjiviWbMK,['Kaivon'],['55FVjkpZs1zuo3zqBgrKtC'],8/16/19,246316,electronic trap,0.56,0.746,2,-2.566,0.0486,0.0112,0.0776,0.0999,0.0387,113.966
The Roman Call,6tmuwUOlNxSDIai382p5la,['Beshken'],['5sHn9ENA6XtnLmOrVQt2BB'],8/15/17,238387,electronic trap,0.834,0.5,9,-9.233,0.0491,0.332,0.533,0.0684,0.18,123.97
Me and You,707qqokrSYnzJO5FoGIvFL,"['Champagne Drip', 'Lucii']","['3mVwDyQRNVMy3ZNuTabf6f', '2eqKyzfDwncG8apOXQYCbt']",3/6/20,226286,electronic trap,0.498,0.756,0,-4.921,0.0299,0.00423,0.00313,0.195,0.138,139.93
undefeated,5OaIZ1pvdzsKTr0AbQGwyR,['josh pan'],['2sfSQ1BOzaFQa3LZj6OGwD'],12/7/18,204000,electronic trap,0.676,0.642,0,-4.588,0.0928,0.0774,0.000214,0.071,0.459,160.047
Hey Ya,6h2qCXYJRuAWo7mxSmkrYn,"['Sweater Beats', 'KAMAUU']","['62Jfwxon19ZOT9eSL6bvtY', '3IAQ6JspwRCPY06WXnaguc']",6/2/16,187595,electronic trap,0.568,0.829,4,-4.194,0.176,0.0128,6.73E-06,0.121,0.319,170.015
Myrrh,0GJPN9x51c454tJcYEv5ix,['Coubo'],['3VZj4YxaCNGpQGm95P1lVq'],11/10/15,161881,electronic trap,0.533,0.354,11,-14.155,0.201,0.749,0.828,0.0848,0.117,132.089
Eternally Yours,3ju6S1v9i1s9hzOm7hMRQr,['Klimeks'],['5JQljNQvDpk1hhKpJHpwNU'],10/18/16,262740,electronic trap,0.645,0.695,11,-7.886,0.0329,0.0297,0.429,0.068,0.298,127.024
Thief - Flux Pavilion Remix,6btkdvumrTmcFzy3oFpZqS,"['Ookay', 'Flux Pavilion']","['1HQGhla3VNj1dBmKTtVT2t', '7muzHifhMdnfN1xncRLOqk']",8/18/17,271749,electronic trap,0.55,0.858,6,-2.58,0.0357,0.041,0.199,0.0562,0.577,145.169
All Night,3omc4d57k3eQEMVt2WnsLr,"['JNTHN STEIN', 'Courage My Love']","['2tW7TitNzNibILuWCEhBLS', '3pnnJVeIXqNJdUVUoLVPtl']",4/12/19,200000,electronic trap,0.555,0.614,5,-4.663,0.0551,0.0812,0,0.116,0.181,131.949
Nectarines (feat. Royal & the Serpent),5M3B1uoRcVUEQi8FnKxZ0V,"['MELVV', 'Royal & the Serpent']","['7cae9Fkz2R1NDHWtdnaE8d', '64EHXDoln95lnccszdPum0']",7/17/20,202965,electronic trap,0.632,0.803,1,-2.839,0.0432,0.126,0.0117,0.411,0.586,113.049
Reaper (feat. JID),1KzGwlHu27TUfH3gF1RFAa,"['Boombox Cartel', 'JID']","['4m1yRHUMhvB8gKAJTjK4kO', '6U3ybJ9UHNKEdsH7ktGBZ7']",5/7/21,164800,electronic trap,0.601,0.815,1,-3.741,0.328,0.0113,0,0.0933,0.265,149.973
Eye of the Storm,17XzWfClQ8333rHsIfYuCz,"['Lucian', 'Makaw']","['5CVsjwjuzUOrlEc2OJbUg4', '1xaih1SB9X3RKnav4OGpEc']",8/27/21,140778,electronic trap,0.583,0.704,5,-5.22,0.0698,0.383,0.00438,0.112,0.161,92.014
House Bump For Joe Kay,0PqETgt7sWrKxZqDcx87ZI,['PYRMDPLAZA'],['7zYtmHNk7UfzvCWOHPdl6x'],4/26/16,168960,electronic trap,0.887,0.6,11,-3.99,0.286,0.142,0.355,0.0536,0.377,125.144
University,5ItNJ7hT6SOwBPmfVo3Slo,"['Lido', 'JoJo', 'Col3trane', 'Santell']","['1aSwrSGBNGMLn9ymttfRkk', '5xuNBZoM7z1Vv8IQ6uM0p6', '4hTL3jOgvZwOqegEZTOrCc', '1XzbS8potNdHlfnGh0CiaH']",9/18/20,285027,electronic trap,0.392,0.385,8,-9.047,0.045,0.667,6.23E-06,0.13,0.381,108.274
Naked,5dyFpHnCShXfEmDoKIg0J5,"['TOKiMONSTA', 'Channel Tres']","['3VwKSHAfgzV1DOHV0aANCI', '4cUkGQyhLFqKHBtL58HYVp']",7/30/21,218973,electronic trap,0.868,0.811,1,-5.037,0.0358,0.0028,0.000232,0.114,0.791,120.05
Mystic,5qjre1upmrlv6m2K1Xcr1E,['VOLO'],['7ms0f0617Pbchfrv3sEdaE'],3/13/18,313469,electronic trap,0.474,0.608,5,-9.514,0.0399,0.0479,0.778,0.131,0.0779,196.088
MOON WALK,5EqoRfSw5zj4bQqJdqNff4,['OddKidOut'],['6l6zabESz1QE4me8Cz3uux'],1/5/21,156554,electronic trap,0.39,0.819,6,-3.827,0.0467,0.00717,0.0945,0.0804,0.422,81.255
Sleepy Eyes,1Wvzo4EotLEh4W3OVcQoDO,"['Elohim', 'Whethan']","['6wKxOKEA3K6R2UZ3COLXEY', '0vqJkZ0RpLZixt3lTmD8vP']",4/26/19,202887,electronic trap,0.608,0.736,6,-6.7,0.165,0.051,0,0.215,0.489,97.038
Cruising,7DOfzPHOOOZgzch3VlOQLH,['Evil Needle'],['37nE9g0LRDhDSIejDuPKPS'],5/12/21,170602,electronic trap,0.846,0.164,3,-10.459,0.045,0.0649,0.661,0.108,0.489,83.011
Olivia,14w3VLrD9ssdLalMDMZ0ZQ,['Hotel Garuda'],['73tITL3u5T35u309PLpN6K'],9/2/20,236528,electronic trap,0.588,0.55,11,-7.547,0.0877,0.181,1.19E-06,0.089,0.535,119.868
Disperse,3pjDYsdIBcOQvnc61zfUkT,['Herzeloyde'],['2AmAO3IlqP2zaCoh98msPC'],5/16/18,247505,electronic trap,0.933,0.883,10,-5.866,0.32,0.046,0.356,0.0926,0.5,128.089
Hesitate,6PmsHVre2N9yOjDge00r9c,"['Golden Vessel', 'Emerson Leif']","['6bJCrLZcvsBMzve04BmgwS', '1isPOa73berLiXSErHiWt0']",1/15/18,251279,electronic trap,0.406,0.53,2,-9.556,0.045,0.739,0.0161,0.108,0.0701,122.773
Sage comme une image - Club Mix,0xyer90vTm3YiTizIzRuD3,"['Jupiter', 'Bottin']","['7yIZvf93cvym5UEV2IGd8D', '5raxAhTYYjNAtPT1mq3a2L']",4/30/20,363868,filter house,0.724,0.682,4,-8.038,0.0294,0.0639,0.0746,0.0952,0.963,115.391
The Child,43sGFmqBOGGUmCu51nEU6K,['Alex Gopher'],['0ADS8B9CUYtbFLvjT99Ktw'],1/1/99,274640,filter house,0.865,0.865,1,-5.737,0.0461,0.0723,0.0165,0.109,0.705,107.89
Track of Time (feat. Haich Ber Na & Shay Lia),60mref14DIUaRjx1W7B9Gx,"['Busy P', 'Haich Ber Na', 'Shay Lia']","['3coXUO5EiwR37nzX4xWjIV', '5W4B7OYk43jiH6qLcZ66Qd', '3sJQwG0SsGRyv5C5kh4o9a']",6/21/21,233427,filter house,0.732,0.775,10,-4.616,0.0611,0.00645,0.0544,0.22,0.821,117.05
Icare,67OcVGdHgzLykVUbaXwVYv,"['Yuksek', 'Bertrand Burgalat']","['2ePIzx9NjxplS724QMZtsf', '2JzpIUoj6kZ8r11iE46yq7']",3/9/18,222632,filter house,0.88,0.809,10,-5.247,0.0369,0.00606,0.386,0.485,0.94,114.053
La ritournelle,0qG1teoBvooRo7Z5Z8edCk,['Sébastien Tellier'],['23ymPLjbtAMzTJS2qRtQ8Z'],1/1/04,454480,filter house,0.558,0.723,0,-11.214,0.0312,0.00405,0.501,0.0863,0.526,102.833
Positif,3KEnGyuImTqe7asrYW0kUv,['Mr. Oizo'],['0b9ukmbg0MO5eMlorcgOwz'],11/17/08,171120,filter house,0.744,0.928,10,-5.628,0.0495,0.000409,0.624,0.132,0.507,123.014
Lit Up,2dkSknVUCvRJ8OTayCMQN5,"['Jean Tonique', 'DiRTY RADiO']","['6BVLQfvzlvlNZ43WjbFgbI', '7bhcf6U7Lu1Ra9u0oWLM5x']",7/8/16,222110,filter house,0.801,0.674,1,-5.939,0.336,0.0628,3.62E-06,0.0405,0.77,118.96
Gang,4nMEzMTIfUVlhZzuP2Em5V,"['Anoraak', 'Sarah Maison']","['2DfP0hQCCFmZHjstSE8yXC', '5z9QnVuCb67N9a6lyu6ghe']",4/10/20,277443,filter house,0.783,0.59,2,-7.973,0.0335,0.178,0.000156,0.201,0.894,106.012
You Too,2EdfvARMw63etZ5ynnMsh5,['Para One'],['5MRONaryo2z75lLiuJ0NWJ'],6/16/14,317979,filter house,0.636,0.658,2,-7.138,0.0392,0.00144,0.877,0.215,0.481,126.992
